food_name,calories,protein_g,fat_g,carbs_g,fibre_g
"Pork, diced, untrimmed, raw",119.98087954110898,22.8,3.1,0.0,0.0
"Pork, diced, untrimmed, fried, no added fat",154.63671128107075,31.3,3.1,0.0,0.0
"Pork, strips, untrimmed, raw",111.37667304015295,22.4,2.3,0.0,0.0
"Pork, strips, untrimmed, fried, no added fat",148.9005736137667,31.2,2.5,0.0,0.0
"Pork, forequarter (chop, roast, neck), separable fat, raw",488.0497131931166,9.6,50.8,0.0,0.0
"Pork, forequarter, separable fat, BBQ'd, no added fat",520.793499043977,11.5,53.6,0.0,0.0
"Pork, forequarter chop, lean, raw",113.76673040152963,19.5,3.9,0.0,0.0
"Pork, forequarter chop, lean, BBQ'd, no added fat",162.52390057361376,26.3,6.3,0.0,0.0
"Pork, forequarter chop, untrimmed, raw",187.61950286806882,17.5,13.2,0.0,0.0
"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",236.13766730401528,23.3,16.0,0.0,0.0
"Pork, loin chop, separable fat, raw",643.8814531548757,7.9,69.2,0.0,0.0
"Pork, loin chop, separable fat, BBQ'd, no added fat",660.8508604206501,8.8,70.7,0.0,0.0
"Pork, loin chop, lean, raw",110.18164435946463,23.2,1.8,0.0,0.0
"Pork, loin chop, lean, BBQ'd, no added fat",164.19694072657742,30.6,4.5,0.0,0.0
"Pork, loin chop, untrimmed, raw",168.49904397705544,21.5,9.2,0.0,0.0
"Pork, loin chop, untrimmed, BBQ'd, no added fat",222.2753346080306,28.0,12.2,0.0,0.0
"Pork, loin cutlet, untrimmed, raw",201.48183556405354,21.0,13.1,0.0,0.0
"Pork, loin cutlet, untrimmed, fried, no added fat",296.36711281070745,30.9,19.3,0.0,0.0
"Pork, mince, untrimmed, raw",178.77629063097513,20.9,10.6,0.0,0.0
"Pork, mince, as purchased, fried, no added fat",222.03632887189292,25.9,13.2,0.0,0.0
"Pork, butterfly steak, lean, raw",112.09369024856596,24.1,1.6,0.0,0.0
"Pork, butterfly steak, lean, grilled, no added fat",156.78776290630975,32.5,2.8,0.0,0.0
"Pork, butterfly steak, untrimmed, raw",153.68068833652006,22.7,7.0,0.0,0.0
"Pork, butterfly steak, untrimmed, grilled, no added fat",197.17973231357553,30.6,8.2,0.0,0.0
"Pork, medallion or loin steak, separable fat, raw",631.453154875717,6.3,68.5,0.0,0.0
"Pork, medallion or loin steak, separable fat, fried, no added fat",551.3862332695984,14.9,55.5,0.0,0.0
"Pork, medallion or loin steak, lean, raw",112.09369024856596,24.1,1.6,0.0,0.0
"Pork, medallion or loin steak, lean, fried, no added fat",150.81261950286807,29.5,3.5,0.0,0.0
"Pork, medallion or loin steak, untrimmed, raw",146.98852772466537,22.9,6.1,0.0,0.0
"Pork, medallion or loin steak, untrimmed, fried, no added fat",212.95411089866155,33.2,8.8,0.0,0.0
"Pork, leg steak (rump), separable fat, raw",622.131931166348,8.6,66.4,0.0,0.0
"Pork, leg steak (rump), separable fat, fried, no added fat",523.6615678776291,12.0,53.7,0.0,0.0
"Pork, rump steak, lean, raw",121.41491395793498,25.3,2.1,0.0,0.0
"Pork, rump steak, lean, fried, no added fat",149.8565965583174,28.6,3.8,0.0,0.0
"Pork, rump steak, untrimmed, raw",135.75525812619503,24.8,4.0,0.0,0.0
"Pork, rump steak, untrimmed, fried, no added fat",199.80879541108985,36.5,5.8,0.0,0.0
"Pork, fillet, lean, raw",103.48948374760994,23.1,1.1,0.0,0.0
"Pork, fillet, fully-trimmed, baked, no added fat",135.2772466539197,28.5,2.2,0.0,0.0
"Pork, forequarter shoulder roast, lean, raw",106.83556405353728,19.6,3.1,0.0,0.0
"Pork, forequarter shoulder roast, lean, BBQ'd, no added fat",157.26577437858506,24.8,6.4,0.0,0.0
"Pork, forequarter shoulder roast, untrimmed, raw",182.12237093690248,17.6,12.5,0.0,0.0
"Pork, forequarter shoulder roast, untrimmed, BBQ'd, no added fat",215.34416826003823,22.6,14.0,0.0,0.0
"Pork, leg roast, untrimmed, raw",163.71892925430208,21.6,8.6,0.0,0.0
"Pork, leg roast, untrimmed, baked, no added fat",221.3193116634799,31.2,10.7,0.0,0.0
"Pork, loin roast, separable fat, raw",702.9158699808795,5.2,77.1,0.0,0.0
"Pork, loin roast, separable fat, baked, no added fat",628.3460803059273,8.8,67.0,0.0,0.0
"Pork, loin roast, lean, raw",114.24474187380497,23.3,2.2,0.0,0.0
"Pork, loin roast, lean, baked, no added fat",205.54493307839388,31.9,8.6,0.0,0.0
"Pork, loin roast, untrimmed, raw",225.38240917782025,19.9,16.4,0.0,0.0
"Pork, loin roast, untrimmed, baked, no added fat",261.2332695984704,28.8,16.3,0.0,0.0
"Pork, round mini roast, separable fat, raw",440.24856596558317,11.3,44.6,0.0,0.0
"Pork, round mini roast, separable fat, baked, no added fat",468.69024856596553,16.3,45.5,0.0,0.0
"Pork, round mini roast, lean, raw",106.11854684512427,23.7,1.1,0.0,0.0
"Pork, round mini roast, lean, baked, no added fat",163.0019120458891,34.7,2.5,0.0,0.0
"Pork, scotch roast, separable fat, raw",507.64818355640534,10.7,52.5,0.0,0.0
"Pork, scotch roast, separable fat, baked, no added fat",496.1759082217973,12.2,50.5,0.0,0.0
"Pork, scotch roast, lean, raw",150.81261950286807,20.6,7.6,0.0,0.0
"Pork, scotch roast, lean, baked, no added fat",230.40152963671127,30.6,12.0,0.0,0.0
"Pork, scotch roast, untrimmed, raw",213.4321223709369,18.9,15.4,0.0,0.0
"Pork, scotch roast, untrimmed, baked, no added fat",244.7418738049713,29.6,14.1,0.0,0.0
"Pork, spare ribs, untrimmed, raw",286.3288718929254,18.1,24.0,0.0,0.0
"Pork, spare ribs, untrimmed, baked, no added fat",397.4665391969407,27.4,32.4,0.0,0.0
"Pork, spare ribs, marinated, baked, roasted, fried, grilled or BBQ'd, fat not further defined",353.7284894837476,23.4,27.0,5.1,0.1
"Chicken, separable fat, composite, raw",571.7017208413001,5.1,62.3,0.0,0.0
"Chicken, separable fat, composite, baked or roasted, no added fat",451.9598470363288,9.8,46.6,0.0,0.0
"Chicken, separable fat, composite, cooked, no added fat",692.8776290630975,6.2,75.5,0.0,0.0
"Chicken, skin, composite, raw",362.09369024856596,12.7,35.1,0.0,0.0
"Chicken, skin, composite, baked, no added fat",434.51242829827913,22.3,38.9,0.0,0.0
"Chicken, skin, composite, casseroled, no added fat",416.3479923518164,18.0,38.8,0.0,0.0
"Chicken, barbecued, with skin",192.63862332695984,27.5,8.9,0.0,1.1
"Chicken, breast, lean flesh, raw",98.47036328871893,22.5,0.8,0.0,0.0
"Chicken, breast, lean flesh, baked, no added fat",152.24665391969407,29.0,3.9,0.0,0.0
"Chicken, breast, lean flesh, grilled, no added fat",142.92543021032503,29.8,2.5,0.0,0.0
"Chicken, breast, lean flesh, fried, no added fat",158.46080305927342,34.5,1.8,0.7,0.0
"Chicken, breast, lean flesh, casseroled, no added fat",142.4474187380497,27.0,3.7,0.0,0.0
"Chicken, breast, lean flesh, skin & fat, raw",159.17782026768643,20.2,8.7,0.0,0.0
"Chicken, breast, lean flesh, skin & fat, baked, no added fat",193.11663479923516,27.8,9.1,0.0,0.0
"Chicken, drumstick, lean flesh, raw",117.59082217973231,18.5,4.8,0.0,0.0
"Chicken, drumstick, lean flesh, baked, no added fat",198.37476099426385,29.9,8.5,0.4,0.0
"Chicken, drumstick, lean flesh, casseroled, no added fat",174.4741873804971,28.6,6.6,0.0,0.0
"Chicken, drumstick, lean flesh, skin & fat, raw",154.1586998087954,17.6,9.3,0.0,0.0
"Chicken, drumstick, lean flesh, skin & fat, baked, no added fat",237.33269598470363,28.5,13.6,0.3,0.0
"Chicken, drumstick, lean flesh, skin & fat, casseroled, no added fat",212.4760994263862,26.9,11.6,0.0,0.0
"Chicken, mince, raw",96.55831739961758,21.4,1.1,0.0,0.0
"Chicken, mince, fried, no added fat",127.15105162523899,28.1,1.4,0.0,0.0
"Chicken, thigh, lean flesh, raw",104.20650095602294,19.1,3.0,0.0,0.0
"Chicken, thigh, lean flesh, baked, no added fat",175.19120458891013,24.2,8.7,0.0,0.0
"Chicken, thigh, lean flesh, casseroled, no added fat",193.5946462715105,26.3,9.8,0.0,0.0
"Chicken, thigh, lean flesh, fried, no added fat",158.22179732313575,27.6,5.2,0.0,0.0
"Chicken, thigh, lean flesh, skin & fat, raw",214.62715105162522,16.0,16.9,0.0,0.0
"Chicken, thigh, lean flesh, skin & fat, baked, no added fat",235.8986615678776,23.1,16.1,0.0,0.0
"Chicken, thigh, lean flesh, skin & fat, casseroled, no added fat",249.52198852772466,24.1,17.1,0.0,0.0
"Chicken, wing, lean flesh, raw",112.33269598470363,18.7,4.1,0.0,0.0
"Chicken, wing, lean flesh, baked, no added fat",193.5946462715105,30.9,7.7,0.0,0.0
"Chicken, wing, lean flesh, casseroled, no added fat",191.20458891013382,27.9,8.8,0.0,0.0
"Chicken, wing, lean flesh, skin & fat, raw",219.1682600382409,16.1,17.4,0.0,0.0
"Chicken, wing, lean flesh, skin & fat, baked, no added fat",266.7304015296367,28.2,17.2,0.0,0.0
"Chicken, wing, lean flesh, skin & fat, casseroled, no added fat",259.321223709369,24.9,17.9,0.0,0.0
"Chicken, nugget, purchased frozen, baked, no added fat",268.642447418738,14.1,15.2,17.8,1.6
"Chicken, nugget, purchased from independent takeaway & fast food chain, fried, undefined oil",263.623326959847,13.1,15.8,16.8,1.1
"Chicken, nugget, purchased from fast food chain, grilled",195.50669216061183,14.8,5.9,19.9,1.3
"Chicken piece, flesh, skin & fat, coated, fast food outlet, fried",262.189292543021,23.2,14.4,9.5,1.0
"Chicken, schnitzel, baked without fat",207.45697896749522,16.5,9.6,13.1,1.7
"Turkey, breast, lean flesh, raw",117.11281070745697,21.6,3.3,0.0,0.0
"Turkey, breast, lean flesh, baked, no added fat",154.87571701720842,29.4,4.0,0.0,0.0
"Turkey, breast, lean flesh, skin & fat, raw",158.46080305927342,20.4,8.5,0.0,0.0
"Turkey, breast, lean flesh, skin & fat, baked, no added fat",193.35564053537283,27.7,9.2,0.0,0.0
"Turkey, hindquarter, lean flesh, raw",121.89292543021031,18.4,5.3,0.0,0.0
"Turkey, hindquarter, lean flesh, baked, no added fat",170.65009560229444,26.8,7.0,0.0,0.0
"Turkey, hindquarter, lean flesh, skin & fat, raw",186.9024856596558,18.6,12.6,0.0,0.0
"Turkey, hindquarter, lean flesh, skin & fat, baked, no added fat",217.7342256214149,25.6,12.9,0.0,0.0
"Duck, skin & fat, raw",562.1414913957934,9.5,59.2,0.0,0.0
"Duck, skin & fat, baked, no added fat",481.83556405353727,13.4,48.3,0.0,0.0
"Duck, breast, lean flesh, raw",91.53919694072657,21.2,0.6,0.0,0.0
"Duck, breast, lean, fried, no added fat",120.45889101338432,28.0,0.8,0.0,0.0
"Duck, lean flesh, raw",120.93690248565964,17.8,5.5,0.0,0.0
"Duck, lean flesh, baked, no added fat",122.13193116634798,28.3,0.8,0.0,0.0
"Duck, lean flesh, skin & fat, raw",378.82409177820267,13.0,36.9,0.0,0.0
"Duck, lean flesh, skin & fat, baked, no added fat",418.26003824091777,17.3,39.4,0.0,0.0
"Quail, lean flesh & skin, raw",172.56214149139578,18.5,11.0,0.0,0.0
"Quail, lean flesh & skin, baked, no added fat",197.41873804971317,27.7,9.6,0.0,0.0
"Emu, fan fillet, raw",116.1567877629063,24.7,1.8,0.0,0.0
"Emu, steak, as purchased, raw",117.11281070745697,23.4,2.5,0.0,0.0
"Emu, steak, as purchased, fried, no added fat",153.91969407265773,30.8,3.3,0.0,0.0
"Kangaroo, loin fillet, raw",94.88527724665391,21.4,0.9,0.0,0.0
"Kangaroo, loin fillet, grilled, no added fat",132.887189292543,30.1,1.2,0.0,0.0
"Kangaroo, rump, raw",89.14913957934989,20.3,0.8,0.0,0.0
"Kangaroo, rump, baked, no added fat",159.8948374760994,33.9,2.5,0.0,0.0
"Kangaroo, steak, as purchased, raw",101.81644359464626,22.5,1.0,0.4,0.0
"Kangaroo, steak, as purchased, fried, no added fat",156.54875717017208,34.6,1.5,0.6,0.0
"Kangaroo, tail, raw",91.06118546845124,20.0,1.1,0.0,0.0
"Kangaroo, tail, cooked, no added fat",110.89866156787762,24.4,1.3,0.0,0.0
"Ostrich, fan fillet, raw",101.33843212237093,23.4,0.7,0.0,0.0
"Ostrich, moon steak, raw",108.74760994263862,23.7,1.4,0.0,0.0
"Pigeon (squab), whole, raw",291.3479923518164,16.2,25.5,0.0,0.0
"Pigeon (squab), meat, cooked",401.7686424474187,22.3,35.2,0.0,0.0
"Crocodile, back leg, raw",108.74760994263862,22.0,2.2,0.0,0.0
"Crocodile, tail fillet, raw",105.64053537284894,22.5,1.6,0.0,0.0
"Crocodile, steak, as purchased, raw",97.03632887189292,20.6,1.5,0.0,0.0
"Crocodile, steak, as purchased, fried, no added fat",161.80688336520075,34.4,2.5,0.0,0.0
"Chicken, liver, raw",111.37667304015295,16.9,4.8,0.0,0.0
"Chicken, liver, fried, added butter",178.29827915869978,20.2,10.9,0.0,0.0
"Lamb, liver, grilled, no added fat",188.33652007648183,21.5,10.2,2.6,0.0
"Bacon, middle rasher, untrimmed, raw",313.09751434034416,15.4,28.2,0.2,0.0
"Bacon, middle rasher, untrimmed, baked, roasted, fried, grilled or BBQ'd, no added fat",417.5430210325048,20.6,37.6,0.3,0.0
"Bacon, middle rasher, separable lean, fried, no added fat",205.06692160611854,31.2,8.5,0.8,0.0
"Bacon, middle rasher, separable fat, fried, no added fat",765.774378585086,11.6,81.1,0.4,0.0
"Bacon, shortcut, as purchased without rind, fried, no added fat",250.0,30.4,13.9,0.9,0.0
"Ham, leg, lean",111.61567877629062,17.0,2.5,2.0,1.8
Prosciutto,292.5430210325048,30.8,18.8,0.3,0.0
"Frankfurt, cooked",225.14340344168258,14.3,17.0,3.4,1.8
"Sausage, beef, raw",235.8986615678776,14.5,18.7,2.9,0.0
"Sausage, beef, fried, no added fat",246.41491395793497,16.4,18.4,4.0,0.4
"Sausage, beef, grilled, no added fat",217.7342256214149,17.2,14.9,3.8,0.2
"Sausage, chicken, plain, fried, no added fat",201.0038240917782,18.2,12.0,4.9,0.6
"Sausage, chicken, flavoured, fried, no added fat",201.0038240917782,18.2,12.0,4.9,0.6
"Sausage, lamb, plain, fried, no added fat",226.09942638623326,15.6,16.1,4.9,0.4
"Sausage, lamb, flavoured, fried, no added fat",226.09942638623326,15.6,16.1,4.9,0.4
"Sausage, pork, fried, no added fat",258.84321223709367,16.5,19.4,4.5,1.4
"Sausage, chorizo, uncooked",282.7437858508604,20.1,22.1,1.2,0.5
"Sausage, chorizo, fried, no added fat",297.5621414913958,21.2,23.3,1.3,0.5
"Salami, danish",444.07265774378584,19.6,40.2,1.2,0.0
"Salami, hungarian",426.1472275334608,21.6,37.4,0.9,0.0
"Salami, mettwurst",428.0592734225621,21.9,37.5,0.8,0.0
"Salami, milano",425.66921606118547,21.7,36.9,2.2,0.0
"Salami, pepperoni",423.9961759082218,23.5,36.1,1.6,0.0
"Salami, all varieties, raw",345.36328871892925,21.9,28.3,0.4,0.5
"Chicken, processed luncheon meat, low or reduced fat",115.43977055449331,20.0,1.2,4.4,0.2
"Beef, corned, canned",228.7284894837476,21.5,15.7,0.3,0.7
"Braised steak & onions, canned",63.09751434034416,7.2,1.6,4.5,0.8
"Pie, steak & kidney, canned",165.63097514340342,10.0,7.7,13.6,0.9
"Sausages & vegetables, canned",67.63862332695984,4.0,2.1,7.8,0.9
"Spam, canned",295.8891013384321,14.2,26.1,1.9,0.0
"Steak & vegetables, canned",61.66347992351816,4.4,1.9,6.2,1.2
"Coconut, fresh, mature fruit, flesh",333.65200764818354,3.8,32.8,3.3,8.1
"Coconut, fresh, young or immature, flesh",84.36902485659655,1.6,5.6,7.0,0.5
"Coconut, fresh, mature, water or juice",20.793499043977054,0.5,0.1,4.7,0.0
"Coconut, fresh, young or immature, water or juice",26.051625239005734,0.2,0.0,6.6,0.0
"Water, coconut, commercial",12.906309751434033,0.2,0.0,3.2,0.0
"Coconut, grated & desiccated",663.7189292543021,6.9,65.4,7.3,15.4
"Coconut, cream, regular fat",217.0172084130019,1.6,23.2,1.4,0.0
"Coconut, milk, canned, regular fat",148.18355640535373,1.4,15.4,1.7,0.0
"Coconut, milk, canned, reduced fat",68.83365200764818,0.6,7.1,0.9,0.0
"Nut, almond, with skin, raw, unsalted",570.2676864244742,19.7,50.5,5.4,11.0
"Nut, almond, with skin, roasted, unsalted",588.4321223709369,19.7,52.5,5.4,11.0
"Nut, almond meal",570.2676864244742,19.7,50.5,5.4,11.0
"Nut, brazil, raw or blanched, unsalted",689.7705544933078,14.4,68.5,2.4,8.5
"Nut, cashew, raw, unsalted",607.0745697896749,17.0,49.2,22.9,5.9
"Nut, cashew, roasted, unsalted",604.6845124282983,17.0,47.7,26.8,3.4
"Nut, cashew, roasted, salted",610.4206500956022,17.0,48.5,26.7,3.0
"Nut, chestnut, raw, unsalted",173.75717017208413,3.4,0.2,32.1,14.9
"Nut, chestnut, roasted, unsalted",182.83938814531547,3.4,1.2,35.7,8.0
"Nut, hazelnut, raw, unsalted",642.6864244741873,14.8,61.4,5.1,10.4
"Nut, macadamia, raw, unsalted",737.5717017208412,6.5,76.7,4.6,7.9
"Nut, peanut, with skin, raw, unsalted",567.8776290630975,24.7,47.1,8.9,8.2
"Nut, peanut, with skin, roasted, with oil, salted",629.7801147227533,24.4,51.7,14.4,8.3
"Nut, peanut, without skin, roasted, with oil, unsalted",637.4282982791586,25.1,52.8,14.1,6.2
"Nut, peanut, without skin, roasted, with oil, salted",637.4282982791586,25.1,52.8,14.1,6.2
"Nut, pecan, raw, unsalted",710.5640535372848,9.8,71.9,4.9,8.4
"Nut, pine, raw, unsalted",699.0917782026768,13.0,70.0,4.5,5.1
"Nut, pistachio, raw, unsalted",545.6500956022944,17.0,48.6,7.8,7.7
"Nut, walnut, raw, unsalted",694.0726577437858,14.4,69.2,3.0,6.4
"Seed, chia, dried",436.1854684512428,23.8,29.8,3.1,33.2
"Seed, hemp, dried",586.0420650095602,29.8,50.6,2.5,4.2
"Seed, linseed or flaxseed",450.0478011472275,21.6,32.6,2.8,32.9
"Seed, poppy",512.189292543021,18.0,41.6,8.6,19.5
"Seed, pumpkin, hulled & dried",537.5239005736138,30.2,45.0,2.1,4.6
"Seed, sunflower",564.5315487571702,24.7,48.3,3.1,13.0
"Seed, sesame, unsalted",626.1950286806883,22.2,55.6,6.2,10.1
"Wattle seed (acacia), ground",282.7437858508604,20.3,6.1,10.5,54.2
"Flour, hemp",293.4990439770554,22.3,11.1,2.7,49.4
"Tahini, sesame seed pulp",649.378585086042,20.4,60.7,1.0,13.5
"Barramundi, aquacultured, fillet, raw",125.0,19.2,5.3,0.0,0.0
"Barramundi, aquacultured, fillet, grilled, no added fat",171.36711281070745,26.4,7.3,0.0,0.0
"Barramundi, aquacultured, fillet, steamed with no added fat",148.9005736137667,22.9,6.3,0.0,0.0
"Bassa (basa), fillet, raw",79.34990439770554,15.7,1.8,0.0,0.0
"Bassa (basa), fillet, baked, no added fat",108.74760994263862,21.5,2.4,0.0,0.0
"Bassa (basa), fillet, steamed, no added fat",94.64627151051624,18.7,2.1,0.0,0.0
"Blue grenadier (hoki), fillet, raw",83.65200764818356,18.0,1.2,0.0,0.0
"Blue grenadier (hoki), fillet, baked, no added fat",114.7227533460803,24.6,1.6,0.0,0.0
"Blue grenadier (hoki), fillet, steamed, no added fat",99.66539196940727,21.4,1.4,0.0,0.0
"Bream, fillet, raw",124.52198852772466,19.6,5.1,0.0,0.0
"Bream, fillet, baked, no added fat",170.65009560229444,26.8,7.0,0.0,0.0
"Bream, fillet, steamed, no added fat",138.8623326959847,22.4,5.4,0.0,0.0
"Flathead, fillet, raw",94.40726577437859,21.1,1.0,0.0,0.0
"Flathead, fillet, baked, no added fat",129.302103250478,28.8,1.4,0.0,0.0
"Flathead, fillet, steamed, no added fat",116.39579349904398,26.1,1.2,0.0,0.0
"Gemfish, fillet, raw",80.06692160611854,14.0,2.6,0.1,0.0
"Gemfish, fillet, baked, no added fat",109.94263862332696,19.2,3.6,0.1,0.0
"Gemfish, fillet, steamed, no added fat",135.9942638623327,26.4,3.1,0.3,0.0
"Kingfish, yellowtail, aquacultured, fillet, with skin, raw",205.06692160611854,22.9,12.7,0.0,0.0
"Kingfish, yellowtail, aquacultured, fillet, with skin, grilled, no added fat",280.83173996175907,31.3,17.4,0.0,0.0
"Kingfish, yellowtail, aquacultured, fillet, with skin, steamed, no added fat",244.0248565965583,27.2,15.1,0.0,0.0
"Mackerel, raw",134.08221797323134,19.3,6.3,0.0,0.0
"Mackerel, grilled, no added fat",183.55640535372848,26.4,8.6,0.0,0.0
"Mackerel, steamed, no added fat",159.65583173996174,23.0,7.5,0.0,0.0
"Milkfish, aquacultured, fillet, raw",190.0095602294455,23.4,10.7,0.0,0.0
"Milkfish, aquacultured, fillet, grilled, no added fat",260.2772466539197,32.0,14.7,0.0,0.0
"Milkfish, aquacultured, fillet, steamed, no added fat",226.09942638623326,27.8,12.8,0.0,0.0
"Morwong, fillet, raw",130.019120458891,19.4,5.8,0.0,0.0
"Morwong, fillet, grilled, no added fat",178.05927342256214,26.5,7.9,0.0,0.0
"Morwong, fillet, steamed, no added fat",126.19502868068832,23.0,3.7,0.0,0.0
"Mullet, yelloweye, fillet, raw",131.21414913957935,19.2,6.0,0.0,0.0
"Mullet, yelloweye, fillet, baked, no added fat",179.7323135755258,26.4,8.2,0.0,0.0
"Mullet, yelloweye, fillet, steamed, no added fat",133.60420650095602,22.0,5.0,0.0,0.0
"Mulloway, fillet, raw",103.96749521988527,20.6,2.3,0.0,0.0
"Mulloway, fillet baked, no added fat",142.20841300191205,28.2,3.2,0.0,0.0
"Mulloway, fillet, steamed, no added fat",129.06309751434034,23.2,3.9,0.0,0.0
"Salmon, Atlantic, fillet, raw",230.64053537284894,20.5,16.7,0.0,0.0
"Salmon, Atlantic, fillet, grilled, no added fat",257.64818355640534,22.9,18.6,0.0,0.0
"Salmon, Atlantic, fillet, steamed, no added fat",271.27151051625236,24.1,19.6,0.0,0.0
"Salmon, Pacific King, fillet, skinless, raw",274.6175908221797,18.1,22.8,0.0,0.0
"Salmon, Pacific King, fillet, skinless, grilled, no added fat",306.8833652007648,20.2,25.4,0.0,0.0
"Salmon, Pacific King, fillet, steamed, no added fat",323.13575525812615,21.3,26.8,0.0,0.0
"Sardine, Australian, whole, raw",105.64053537284894,19.7,2.9,0.0,0.0
"Sardine, Australian, whole, fried, no added fat",106.11854684512427,22.0,1.9,0.0,0.0
"Sprat, blue, wild caught, flesh, skin & bones, raw",90.34416826003823,18.7,1.6,0.0,0.0
"Sprat, blue, wild caught, flesh, skin & bones, fried, no added fat",106.11854684512427,22.0,1.9,0.0,0.0
"Shark, fillet, without skin, raw",103.72848948374761,24.6,0.4,0.0,0.0
"Shark, fillet, without skin, baked, no added fat",142.20841300191205,33.8,0.6,0.0,0.0
"Shark, fillet, without skin, steamed, no added fat",116.63479923518163,27.7,0.5,0.0,0.0
"Shark, battered, deep-fried, takeaway outlet",240.91778202676863,21.1,12.8,9.9,0.9
"Silver perch, aquacultured, raw",220.84130019120457,19.5,16.0,0.0,0.0
"Silver perch, aquacultured, baked, no added fat",302.5812619502868,26.7,22.0,0.0,0.0
"Silver perch, aquacultured, steamed, no added fat",262.90630975143404,23.2,19.1,0.0,0.0
"Snapper, fillet, raw",96.55831739961758,20.3,1.6,0.0,0.0
"Snapper, fillet, baked, no added fat",132.40917782026767,27.8,2.2,0.0,0.0
"Snapper, fillet, steamed, no added fat",132.40917782026767,27.8,2.2,0.0,0.0
"Tilapia, fillet, raw",114.0057361376673,18.5,4.4,0.0,0.0
"Tilapia, fillet, baked, no added fat",156.3097514340344,25.3,6.0,0.0,0.0
"Tilapia, fillet, steamed, no added fat",135.75525812619503,22.0,5.2,0.0,0.0
"Trout, ocean, aquacultured, fillet, without skin, raw",288.00191204588907,17.4,24.6,0.0,0.0
"Trout, ocean, aquacultured, fillet, without skin, baked, no added fat",394.5984703632887,23.8,33.7,0.0,0.0
"Trout, ocean, aquacultured, fillet, without skin, steamed, no added fat",342.97323135755255,20.7,29.3,0.0,0.0
"Trout, rainbow, aquacultured, raw",154.1586998087954,19.6,8.4,0.0,0.0
"Trout, rainbow, aquacultured, baked, no added fat",211.04206500956022,26.8,11.6,0.0,0.0
"Trout, rainbow, aquacultured, steamed, no added fat",183.3173996175908,23.3,10.0,0.0,0.0
"Tuna, yellowfin, fillet, raw",103.96749521988527,23.4,1.0,0.0,0.0
"Tuna, yellowfin, fillet, baked, no added fat",142.4474187380497,32.0,1.4,0.0,0.0
"Tuna, yellowfin, fillet, steamed, no added fat",123.80497131931166,27.8,1.2,0.0,0.0
"Whiting, King George, fillet, raw",86.52007648183556,19.8,0.7,0.0,0.0
"Whiting, King George, fillet, baked, no added fat",123.56596558317399,28.2,1.0,0.0,0.0
"Whiting, King George, fillet, steamed, no added fat",104.4455066921606,23.3,1.1,0.0,0.0
"Fish, eel, raw",178.05927342256214,18.4,11.7,0.0,0.0
"Fish finger, crumbed, purchased frozen, raw",220.84130019120457,12.1,11.6,16.6,1.1
"Fish finger, crumbed, purchased frozen, grilled, no added fat",250.95602294455065,13.8,13.2,18.9,1.2
"Fish, white flesh, battered, packaged frozen, baked, no added fat",195.98470363288718,12.2,7.0,20.6,0.5
"Fish, white flesh, crumbed, packaged frozen, baked, no added fat",222.7533460803059,13.6,10.0,18.8,1.5
"Abalone, black lip, aquacultured, raw",79.34990439770554,16.2,0.8,1.6,0.0
"Abalone, black lip, wild, raw",90.82217973231357,19.4,0.6,1.6,0.0
"Abalone, green lip, aquacultured, raw",82.45697896749522,17.1,0.8,1.6,0.0
"Abalone, green lip, wild, raw",86.75908221797323,18.7,0.5,1.6,0.0
"Abalone, brown lip, wild, raw",84.13001912045888,17.8,0.6,1.6,0.0
"Crab, flesh, purchased steamed or boiled",88.4321223709369,20.2,0.7,0.0,0.0
"Lobster, southern rock, wild, flesh, raw",88.4321223709369,20.2,0.7,0.0,0.0
"Lobster or crayfish, flesh, purchased steamed, poached or boiled, no added fat",98.23135755258126,22.5,0.8,0.0,0.0
"Mussel, blue, steamed",104.68451242829828,16.0,2.3,4.7,0.0
"Octopus, raw",69.78967495219885,14.9,1.0,0.0,0.0
"Octopus, boiled, no added fat",77.43785850860421,16.6,1.2,0.0,0.0
"Oyster, native, aquacultured, raw",47.32313575525812,7.3,1.7,0.6,0.0
"Oyster, Pacific, aquacultured, raw",66.4435946462715,10.8,2.2,0.6,0.0
"Oyster, Sydney rock, aquacultured, raw",70.02868068833652,10.6,2.8,0.6,0.0
"Oyster, aquacultured, raw",63.81453154875717,10.1,2.3,0.6,0.0
"Prawn, banana, wild, flesh, raw",59.03441682600382,13.2,0.6,0.0,0.0
"Prawn, banana, aquacultured, purchased cooked",102.53346080305927,23.2,1.0,0.0,0.0
"Prawn, brown tiger, wild, flesh, raw",103.25047801147227,23.4,0.9,0.0,0.0
"Prawn, black tiger, aquacultured, purchased cooked",91.3001912045889,20.2,1.0,0.0,0.0
"Prawn, endeavour, wild, flesh, raw",97.51434034416826,22.4,0.7,0.0,0.0
"Prawn, school, wild, flesh, raw",82.45697896749522,17.8,1.1,0.0,0.0
"Prawn, Western king, wild, flesh, raw",104.4455066921606,23.9,0.8,0.0,0.0
"Prawn, flesh, raw (green)",91.06118546845124,20.7,0.8,0.0,0.0
"Prawn, flesh, cooked from raw, no added fat",121.17590822179731,27.1,1.2,0.0,0.0
"Scallop, raw",83.89101338432121,15.6,0.8,3.4,0.0
"Scallop, fried, no added fat",104.92351816443595,19.5,1.0,4.2,0.0
"Squid or calamari, raw",78.39388145315488,16.7,1.2,0.0,0.0
