food_name,calories,protein_g,fat_g,carbs_g,fibre_g
Stuffed brinjal (Bharwa baingan),92.99759674072266,1.5331376791000366,7.728148937225342,3.9584197998046875,4.091648101806641
Stuffed tomatoes (Bharwa tamatar),93.34754943847656,3.2818820476531982,6.059778690338135,6.1900739669799805,2.197859764099121
Pea potato curry (Aloo matar),100.92295837402344,3.4828591346740723,5.126852989196777,9.739043235778809,3.6079277992248535
Pea paneer curry (Matar paneer),134.83436584472656,6.605493068695068,7.750081539154053,9.291922569274902,3.299630880355835
Pea mushroom curry (Matar mushroom),93.2961196899414,3.868680953979492,5.161108016967773,7.4114909172058105,3.860334634780884
Pea curry (Matar ki sabzi),102.99124908447266,4.5123186111450195,5.108823776245117,9.196368217468262,4.439067363739014
Pea vadi curry,101.94745635986328,4.637181282043457,5.077193737030029,8.900667190551758,4.284573554992676
Paneer curry,176.5167694091797,7.80112361907959,12.384866714477539,8.398056983947754,1.3991330862045288
Lotus stem curry (Kamal kakdi curry),110.33787536621094,1.529191493988037,7.250926971435547,9.235796928405762,3.141336441040039
Gravy for kofta,125.58592987060547,1.748348355293274,10.349658966064453,6.30678653717041,1.9572532176971436
Pea kofta curry (Matar kofta curry),595.664794921875,2.0104196071624756,63.392459869384766,4.1676106452941895,1.7043529748916626
Spinach kofta curry (Palak kofta curry),571.7760620117188,1.0858426094055176,61.49188995361328,3.5648884773254395,0.9238912463188171
Paneer kofta curry,670.9107666015625,2.3853530883789062,72.06321716308594,3.2690014839172363,0.4012089967727661
Lotus stem kofta curry (Kamal kakdi kofta curry),633.5641479492188,0.9571969509124756,67.76353454589844,5.014779090881348,1.0125051736831665
Raw banana kofta curry (Kela kofta curry),627.271484375,0.6216891407966614,67.97930908203125,3.4044394493103027,0.5909394025802612
Cauliflower kofta curry (Phoolgobhi kofta curry),641.099609375,1.037197470664978,69.62345886230469,2.616612434387207,0.9967566132545471
Cabbage kofta curry (Pattagobhi kofta curry),639.812744140625,0.9756070971488953,69.40044403076172,2.87414813041687,0.9021880030632019
Ghiya/Lauki Kofta Curry,638.7068481445312,0.8883207440376282,69.40149688720703,2.7090401649475098,0.8348828554153442
Spinach paneer kofta curry (Palak paneer kofta curry),606.025146484375,1.426927924156189,65.40789031982422,2.942911386489868,0.7456361055374146
Vegetarian egg kofta curry,627.4058227539062,1.3274797201156616,67.24187469482422,4.260971546173096,0.6372975707054138
Baked vegetables,88.98686218261719,3.669917345046997,4.436777114868164,8.436529159545898,2.335702419281006
Cauliflower musallam (Phoolgobhi musallam),58.82717514038086,1.8922444581985474,3.5467426776885986,4.484461307525635,3.0581061840057373
Baked vegetables with spinach,77.79354858398438,3.2176640033721924,4.027524948120117,6.929444313049316,2.325833797454834
Baked potato with skin,135.77285766601562,3.426379680633545,8.503636360168457,11.109951972961426,1.1966826915740967
Shepherd's pie (vegetarian),135.63352966308594,5.0406107902526855,7.304504871368408,12.034181594848633,2.2289252281188965
Baked brinjal in tomato sauce,38.62895965576172,1.5794516801834106,1.6234697103500366,4.129225254058838,2.340339422225952
Dum aloo,682.3298950195312,0.6982631683349609,74.0066909790039,3.3304882049560547,0.6791980266571045
Spinach paneer (Palak paneer),77.6831283569336,4.033646583557129,4.763011932373047,4.429644584655762,1.9068105220794678
Methi chaman,475.62451171875,1.5414977073669434,50.90748596191406,2.778881788253784,0.5260059833526611
Sarson ka saag,87.84226989746094,3.004992723464966,5.860703468322754,5.325719356536865,3.6934401988983154
Jackfruit sabzi (Kathal ki sabzi),625.3995971679688,0.6894789338111877,67.59599304199219,3.4002726078033447,1.0243123769760132
Avial,124.55918884277344,2.4609272480010986,8.936988830566406,8.47270679473877,5.443193435668945
Al yakhani,147.54446411132812,2.857478380203247,13.144094467163086,4.646077632904053,1.2702155113220215
Shahi paneer,156.49583435058594,5.063810348510742,12.341103553771973,6.6409196853637695,1.4023563861846924
Paneer in butter sauce,145.60780334472656,6.986546993255615,8.809211730957031,9.701619148254395,1.497916340827942
Methi malai paneer,194.97784423828125,7.340943813323975,14.758784294128418,8.150174140930176,1.4724628925323486
Chilli paneer,777.5137329101562,2.1021547317504883,84.01101684570312,3.3070476055145264,0.5005616545677185
Paneer makhana korma,775.816162109375,3.242100477218628,82.75785827636719,4.631985187530518,0.2097858339548111
Kadhai Paneer,107.99248504638672,4.332953453063965,6.807462692260742,7.340911388397217,2.0674757957458496
Roghan josh,139.58607482910156,9.558643341064453,9.021520614624023,4.928968906402588,2.0765023231506348
Spinach mutton (Palak mutton),80.32388305664062,5.742547035217285,4.710127353668213,3.4480481147766113,2.232619285583496
Pea keema curry (Matar keema ki sabzi),133.0029754638672,8.433099746704102,8.137558937072754,6.240138053894043,2.9595608711242676
Keema kofta curry,154.45361328125,9.769634246826172,10.388391494750977,5.644655227661133,1.5072987079620361
Kashmiri mutton koftas (Gushtaba),97.42452239990234,6.334486961364746,6.767289161682129,3.0412137508392334,0.624586820602417
Mutton yakhni,104.12504577636719,8.272323608398438,7.70028018951416,0.8425586819648743,0.6720439195632935
Chicken yakhni,99.0019760131836,10.658814430236816,6.098036766052246,0.7757287621498108,0.6187388300895691
Mutton do piaza,183.30474853515625,9.38663387298584,14.41110897064209,4.136778354644775,1.9265577793121338
Mutton chops,663.6375122070312,4.02982759475708,71.31482696533203,1.479083776473999,0.17231284081935883
Shammi kebab,685.6908569335938,4.516568660736084,72.60784912109375,3.53739333152771,1.049996018409729
Scotch egg,676.8924560546875,4.051231384277344,72.62322998046875,1.907884120941162,0.3577994108200073
Shepherd's pie (with minced meat),142.7765350341797,7.448980808258057,8.878308296203613,8.057974815368652,1.0464756488800049
Chicken curry,129.22390747070312,11.794968605041504,7.5691046714782715,3.378472328186035,1.4060683250427246
Tandoori chicken,145.19863891601562,16.263874053955078,7.933260917663574,2.3364603519439697,0.5048695206642151
Butter chicken,137.00289916992188,10.924116134643555,8.699542045593262,3.7448949813842773,1.3239551782608032
Chicken kebab,729.4060668945312,3.707453489303589,78.8861312866211,1.113486647605896,0.21231235563755035
Chilli chicken,198.8343048095703,9.572081565856934,16.562744140625,2.859405279159546,0.9930559396743774
Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),125.03194427490234,11.478141784667969,7.610383987426758,2.506707191467285,1.1332929134368896
Fish curry (Machli curry),111.1279067993164,8.761919975280762,6.691418170928955,3.7737722396850586,1.885729432106018
Fried fish (Indian style) (Tali hui machli),658.5440673828125,4.345427989959717,68.8800048828125,5.4047698974609375,0.6069307327270508
Fried fish and Chips (English Style) (Tali hui machli aur chips),651.7488403320312,3.3602795600891113,69.69393920898438,2.770275831222534,0.28517377376556396
Tomato fish,489.78814697265625,2.3944642543792725,51.9081916809082,3.17728853225708,0.7157089114189148
Baked fish with cheese sauce,113.96247100830078,8.636777877807617,7.021681785583496,4.064233303070068,0.07612720876932144
Fish tikka,117.33052825927734,15.997218132019043,4.149013996124268,3.9073238372802734,1.1778521537780762
Tandoori fish,95.9795150756836,11.191893577575684,4.642070770263672,2.374371290206909,0.5800588726997375
"Paneer, apple and pineapple salad",95.08026885986328,3.8840737342834473,5.067788600921631,8.348224639892578,1.647458791732788
Russian salad,114.8276596069336,4.262938499450684,7.836682319641113,6.499463081359863,2.5697314739227295
Pasta salad,190.3612060546875,4.153348922729492,13.917381286621094,12.696222305297852,0.9554808735847473
Deviled egg,98.55766296386719,4.967010974884033,7.715618133544922,2.2294209003448486,1.1514867544174194
Hawain salad,175.2334442138672,4.268974781036377,11.366477966308594,14.351881980895996,3.9338231086730957
