food_name,calories,protein_g,fat_g,carbs_g,fibre_g
chihuahua cheese,494.0,28.5,39.2,7.3,0.0
limburger cheese,98.0,6.0,8.2,0.1,0.0
muenster cheese,486.0,30.9,39.7,1.5,0.0
queso fresco cheese,365.0,22.1,29.1,3.6,0.0
brie cheese,100.0,6.2,8.3,0.1,0.0
pimento cheese,525.0,31.0,43.7,2.4,0.1
mexican cheese,316.0,27.7,21.7,3.8,0.0
feta cheese,80.0,4.3,6.4,1.2,0.0
mozzarella cheese fat free,159.0,35.8,0.0,4.0,2.0
provolone cheese,463.0,33.8,35.1,2.8,0.0
anejo cheese,492.0,28.3,39.6,6.1,0.0
honey,64.0,0.08,0.0,17.3,0.025
apple butter,35.0,0.045,0.063,8.5,0.3
fruit jam,56.0,0.0,0.095,13.8,0.2
chocolate hazelnut spread,100.0,1.0,5.5,11.5,1.0
peanut butter,88.0,3.3,7.4,3.6,0.9
peanut spread,101.0,3.8,8.5,2.2,1.2
chicken spread,88.0,10.1,9.8,2.3,0.2
cheese spread,708.0,17.0,68.6,8.4,0.0
tahini,86.0,2.7,7.2,3.9,1.4
orange marmalade,49.0,0.014,0.0,13.3,0.1
american cheese spread,46.0,2.6,3.4,1.4,0.0
apricot jam,48.0,0.1,0.01,12.9,0.044
chunky peanut butter,94.0,3.8,8.0,3.5,1.3
ham and cheese spread,37.0,2.4,2.8,0.3,0.0
chicken and rice casserole homade,27.0,2.0,1.0,2.4,0.3
picnic loaf,65.0,4.2,4.7,1.3,0.0
corn tamale,309.0,5.8,12.0,44.3,5.3
baked potato with cheese sauce bacon,451.0,18.4,25.9,44.4,0.0
chinese egg roll,223.0,7.4,10.6,24.3,2.3
butter croissant,231.0,4.7,12.0,26.1,1.5
enchilada with cheese beef,323.0,11.9,17.6,30.5,0.0
corned beef hash with potatoes,387.0,20.6,24.2,21.9,2.6
biscuit with egg cheese bacon,436.0,17.4,25.3,35.4,0.3
bagel with ham egg cheese,483.0,26.7,18.5,52.4,0.4
quesadilla with chicken,529.0,27.1,27.5,43.3,3.1
corn rice,110.0,1.8,0.3,25.2,0.4
kung pao chicken,779.0,59.0,42.2,41.5,9.1
beef empanada,298.0,10.1,16.3,27.8,1.8
frijoles with cheese,225.0,11.4,7.8,28.7,0.0
burrito with beef,285.0,9.1,8.1,43.9,4.4
crispy chicken sandwich,350.0,14.8,17.6,33.2,0.0
enchilada with cheese,374.0,15.4,25.3,21.2,2.6
pork egg roll,189.0,8.4,6.1,25.1,1.8
corn on the cob with butter,155.0,4.5,3.4,31.9,0.0
pancakes with butter syrup,260.0,4.1,7.0,45.4,0.0
burrito with beans,224.0,7.0,6.7,35.7,0.0
scrambled eggs,100.0,6.5,7.6,1.0,0.0
baked potato with sour cream,393.0,6.7,22.3,50.0,0.0
turkey and gravy,161.0,14.1,6.3,11.1,0.0
chicken egg roll,158.0,8.4,3.6,22.8,1.9
vegetable egg roll,153.0,5.2,3.6,25.0,2.2
ham cheese roll,67.0,3.8,5.2,1.1,0.0
biscuit with ham,386.0,13.4,18.4,43.8,0.8
lemon chicken,1440.0,68.6,74.9,122.0,7.0
hummus,435.0,12.0,21.1,49.5,9.8
croissant with egg cheese,368.0,12.8,24.7,24.3,0.0
enchirito with cheese beef beans,344.0,17.9,16.1,33.8,0.0
sweet sour pork,38.0,1.2,2.2,3.3,0.1
crab cake,160.0,11.3,10.4,5.1,0.2
egg dinner roll,107.0,3.3,2.2,18.2,1.3
english muffin with egg cheese sausage,472.0,22.1,29.9,28.8,0.3
buttermilk pancakes,86.0,2.6,3.5,10.9,0.0
omelet,94.0,6.4,7.1,0.4,0.0
taco with chicken cheese lettuce,185.0,13.0,6.2,19.3,1.2
spinach souffle,230.0,10.7,17.6,8.0,1.0
english muffin with cheese sausage,365.0,14.3,22.3,27.3,0.5
potato gratin,328.0,12.4,18.6,27.6,4.4
biscuit with egg,436.0,17.4,25.3,35.4,0.3
french fries deep fried,222.0,2.4,10.5,29.4,2.7
sweet sour chicken,46.0,1.8,2.3,4.4,0.2
burrito with beans beef,460.0,27.8,18.0,47.0,7.2
nachos with cinnamon sugar,592.0,7.2,36.0,63.4,0.0
arroz con grandules,209.0,4.0,5.7,35.4,1.6
chili con carne,271.0,14.7,8.8,33.1,8.3
arroz con abichuelas,223.0,6.2,5.4,37.3,4.1
biscuit with sausage,412.0,10.7,27.1,33.3,0.4
vegetarian stew,304.0,42.0,7.4,17.3,2.7
chicken sandwich with cheese,632.0,29.4,38.8,41.6,0.0
biscuit with egg steak,410.0,17.9,28.4,21.3,0.0
taco salad,212.0,10.0,11.2,17.9,0.0
succotash,213.0,9.7,1.5,46.8,0.0
nachos with cheese jalapeno peppers,608.0,16.8,34.1,60.1,0.0
biscuit with egg ham,442.0,20.4,27.0,31.4,0.8
ladyfingers,103.0,3.0,2.6,16.9,0.3
mozzarella steak fried,102.0,4.6,5.9,7.7,0.6
tamale navajo,285.0,11.7,11.4,33.7,5.8
blueberry pancakes,84.0,2.3,3.5,11.0,0.0
chimichanga with beef cheese,443.0,20.1,23.4,39.3,0.0
egg cheese sandwich,340.0,15.6,19.4,25.9,0.0
biscuit with egg bacon,458.0,17.0,31.1,28.6,0.8
pupusas con queso,300.0,13.7,15.5,26.2,3.4
apple croissant,145.0,4.2,5.0,21.1,1.4
refried red beans,336.0,11.7,16.1,36.0,11.0
tostada with guacamole,180.0,6.2,11.6,16.0,0.0
chicken sandwich,468.0,30.4,20.9,39.1,2.6
fried rice,228.0,6.5,3.2,43.4,1.5
pupusas del cerdo,283.0,14.0,12.7,28.1,3.2
turkey pot pie,699.0,25.8,34.9,70.3,4.4
cheese croissant,331.0,7.4,16.7,37.6,2.1
chimichanga with beef,425.0,19.6,19.7,42.8,0.0
french toast with butter,178.0,5.2,9.4,18.0,0.0
ham egg cheese sandwich,347.0,19.2,16.3,30.9,0.0
english muffin with butter,189.0,4.9,5.8,30.4,0.0
savoury noodle one pan dinner tandaco,172.0,0.0,1.2,5.5,0.0
ham cheese sandwich,352.0,20.7,15.5,33.3,0.0
sweet gefilte fish,35.0,3.8,0.7,3.1,0.0
poached egg,72.0,6.3,4.7,0.4,0.0
tostada with beef cheese,315.0,19.0,16.3,22.8,0.0
tostada with beans cheese,223.0,9.6,9.9,26.5,0.0
pork tamale,247.0,10.4,12.8,22.4,3.4
nachos with cheese,274.0,3.5,17.2,27.9,2.6
pulled pork in barbecue sauce,418.0,32.8,11.0,46.7,3.0
baked potato with cheese sauce,474.0,14.6,28.7,46.5,0.0
baked beans,310.0,11.1,10.3,43.3,11.0
arroz con frijoles,220.0,6.8,5.6,35.6,5.0
taco with beef cheese lettuce,156.0,6.1,8.8,13.7,2.7
burrito with beans cheese beef,165.0,7.3,6.6,19.8,0.0
egg mix,30.0,2.4,2.2,0.098,0.0
falafel,57.0,2.3,3.0,5.4,0.0
taco salad with chili con carne,193.0,11.6,8.8,17.7,0.0
wonton wrappers,93.0,3.1,0.5,18.5,0.6
hushpuppies,512.0,11.7,20.5,69.9,4.3
chicken pot pie,598.0,14.6,34.6,57.3,3.0
general tsos chicken,1578.0,69.0,87.5,128.3,4.8
burrito with beans cheese,379.0,13.6,11.2,57.8,7.8
vegetarian fillets,247.0,19.6,15.3,7.7,5.2
biscuit with egg sausage,505.0,18.0,33.6,34.1,0.3
chicken chow mein,513.0,40.8,16.9,50.1,6.0
fruit burrito,231.0,2.5,9.5,35.0,0.0
arroz con leche,369.0,8.1,9.3,63.0,1.3
caramel custard flan,444.0,13.9,12.3,69.7,0.0
gelatin dessert,167.0,3.3,0.0,38.3,0.0
chocolate milk dessert,229.0,5.9,1.4,51.6,0.0
chocolate mousse,338.0,6.2,24.0,24.1,0.9
dulce de leche,60.0,1.3,1.4,10.5,0.0
apple crisp,454.0,4.9,9.7,87.0,3.9
spinach spaghetti cooked,182.0,6.4,0.9,36.6,0.0
corn pasta cooked,176.0,3.7,1.0,39.1,6.7
spaghetti with meat sauce,255.0,14.3,2.9,43.1,5.1
pasta with meatballs in tomato sauce,273.0,10.6,13.0,28.3,6.9
cheese tortellini,332.0,14.6,7.8,50.8,2.1
pasta with sliced franks in tomato sauce,227.0,11.0,6.0,32.0,4.0
lasagna,166.0,9.0,6.1,18.9,2.1
macaroni cheese,310.0,12.6,9.4,43.7,2.3
vegetable lasagna,316.0,15.6,13.7,32.2,4.3
spinach egg noodles cooked,211.0,8.1,2.5,38.8,3.7
cheese lasagna,316.0,15.9,13.0,33.6,4.1
pasta with tomato sauce,176.0,5.6,1.8,35.1,2.3
spinach pasta cooked,37.0,1.4,0.3,7.1,0.0
vegetable chicken soup,166.0,12.3,4.8,21.1,1.0
bean ham soup,198.0,10.3,2.5,33.5,9.8
cream of chicken soup,227.0,6.0,14.5,18.0,0.0
tomato soup canned,139.0,6.3,3.3,22.6,1.5
egg drop soup,65.0,2.8,1.5,10.3,1.0
scotch broth,197.0,12.1,6.4,23.0,3.0
cream of onion soup,268.0,6.7,12.8,31.7,1.2
chicken broth dry,10.0,0.7,0.2,1.1,0.0
vegetable soup with beef broth,162.0,6.0,3.8,26.3,3.2
chili with beans canned,287.0,14.6,14.1,30.5,11.3
beef noodle soup,168.0,9.6,6.2,17.9,1.5
consomme dry,17.0,2.2,0.2,1.9,0.0
chicken mushroom soup,126.0,2.0,6.1,15.1,4.0
beef vegetable soup,120.0,8.0,2.9,15.4,3.0
black bean soup,234.0,12.4,3.4,39.6,17.5
split pea soup with ham bacon,189.0,11.6,3.1,28.6,4.1
cream of mushroom soup,199.0,3.4,13.4,17.1,1.8
green pea soup,320.0,16.7,5.7,51.7,10.0
chicken broth soup,78.0,11.1,2.6,1.9,0.0
chicken mushroom chowder soup,431.0,16.2,23.7,38.3,7.5
chicken dumplings soup,235.0,13.6,13.4,14.7,1.2
chicken vegetable soup,148.0,7.1,5.6,17.0,1.7
turkey vegetable soup,72.0,3.1,3.0,8.6,0.5
wonton soup,71.0,4.6,0.6,11.7,0.4
beef stock,31.0,4.7,0.2,2.9,0.0
mushroom barley soup,186.0,4.6,5.5,29.3,0.0
gazpacho soup,70.0,10.7,0.4,6.6,0.7
beef mushroom soup,186.0,14.0,7.3,15.9,0.6
chicken rice soup,127.0,12.3,3.2,13.0,1.0
pepperpot soup,100.0,6.2,4.5,9.1,0.5
vegetable soup,149.0,4.3,4.0,24.6,1.3
chili beef soup,308.0,13.4,6.7,49.6,6.6
chicken soup,174.0,12.4,6.5,16.9,1.5
bean with frankfurters soup,188.0,10.0,7.0,22.0,0.0
pea soup,161.0,8.3,2.8,25.6,4.9
turkey soup,135.0,10.2,4.4,14.1,0.0
stockpot soup,201.0,9.8,7.8,23.1,0.0
hot sour soup,91.0,6.0,2.8,10.1,1.2
cheese soup,203.0,2.0,9.7,28.0,5.5
cream of potato soup,186.0,3.8,4.7,32.2,3.3
bean with bacon soup,106.0,5.5,2.1,16.4,9.0
fish stock,40.0,5.3,1.9,0.0,0.0
split pea soup with ham,381.0,20.7,8.9,56.2,4.6
beef broth soup,17.0,2.7,0.5,0.01,0.0
lentil soup with ham,139.0,9.3,2.8,20.2,0.0
tomato soup,98.0,2.2,0.7,22.5,1.6
fish broth,39.0,4.9,1.5,1.0,0.0
chili without beans canned,283.0,18.1,17.0,14.6,0.0
minestrone soup,167.0,8.6,5.0,22.6,2.0
clam chowder soup,154.0,4.4,4.4,24.5,3.0
tomato vegetable soup,54.0,1.9,0.8,9.9,0.7
cream of rice coup,127.0,2.2,0.2,28.1,0.2
cream of celery soup,181.0,3.3,11.2,17.7,1.5
chicken gravy,188.0,4.6,13.6,12.9,1.0
tomato rice soup,240.0,4.2,5.5,44.1,3.4
vegetable beef soup,128.0,18.1,2.0,9.6,4.4
tomato beef noodle soup,281.0,8.9,8.6,42.3,3.0
oyster stew soup,118.0,4.2,7.7,8.2,0.0
ramen noodle soup dry,371.0,8.9,13.3,53.9,2.0
chicken noodle soup,145.0,7.2,4.7,18.4,2.7
chicken bouillon dry,11.0,0.7,0.6,0.7,0.0
cream of asparagus soup,174.0,4.6,8.2,21.5,1.0
turkey noodle soup,139.0,7.8,4.0,17.3,1.5
cream of shrimp soup,181.0,5.6,10.4,16.5,0.5
bean with pork soup,335.0,15.3,11.5,44.1,15.3
chicken broth,12.0,1.0,0.5,1.0,0.0
beef broth powder,8.0,0.6,0.3,0.6,0.0
split pea soup,180.0,9.7,2.3,29.9,4.8
escarole soup,61.0,3.4,4.0,4.0,0.0
chicken stock,86.0,6.0,2.9,8.5,0.0
tomato bisque soup,248.0,4.5,5.0,47.7,2.1
shark fin soup,99.0,6.9,4.3,8.2,0.0
onion soup,113.0,7.5,3.5,16.4,1.7
chicken gumbo soup,113.0,5.3,2.9,16.8,4.0
crab soup,95.0,10.4,0.8,12.5,2.4
tripe soup,148.0,17.2,5.2,8.1,0.0
little india little lunch,164.0,0.0,10.6,2.0,0.0
original chicken sandwich chick fil a,125.0,0.0,5.1,0.0,0.0
sausage mcmuffin mcdonalds,383.0,14.6,24.2,28.2,1.6
sausage mcgriddles mcdonalds,421.0,11.4,24.0,42.2,1.4
crispy chicken drumstick kentucky fried chicken,70.0,10.6,3.0,0.0,0.0
chicken crispy drumsticks kentucky fried chicken,156.0,11.8,10.1,4.5,0.0
biscuit kentucky fried chicken,185.0,3.8,9.1,22.1,0.8
english muffin mcdonalds,97.0,5.7,2.3,2.9,0.2
french fries mcdonalds,378.0,4.0,18.1,49.8,4.6
hotdog,383.0,16.4,23.0,28.5,0.0
french fries burger king,207.0,2.4,9.2,28.6,2.1
original taco with beef cheese lettuce taco bell,158.0,6.1,8.8,13.7,2.7
hotdog with chili,296.0,13.5,13.4,31.3,0.0
chicken crispy wings kentucky fried chicken,148.0,9.2,10.1,5.1,0.0
egg white delight mcdonalds,250.0,0.0,16.0,0.0,0.0
french toast sticks burger king,73.0,1.3,3.7,8.7,0.3
mcchicken mcdonalds,358.0,13.7,17.3,36.6,1.7
nachos supreme taco bell,480.0,14.8,26.6,45.0,8.0
crispy chicken wing kentucky fried chicken,104.0,12.6,5.3,1.3,0.0
chicken strips burger king,105.0,6.6,5.5,7.4,0.5
crispy chicken breast kentucky fried chicken,214.0,38.2,6.7,0.4,0.0
sausage biscuit mcdonalds,440.0,11.3,29.7,31.8,1.4
sausage burrito mcdonalds,339.0,13.0,17.1,24.2,1.2
onion rings fried,27.0,0.3,1.6,2.8,0.2
onion rings burger king,379.0,3.5,23.0,39.7,2.5
turkey patty fried,79.0,3.9,5.0,4.4,0.1
hotcakes with syrup mcdonalds,601.0,9.0,17.8,101.8,2.0
crispy chicken thigh kentucky fried chicken,163.0,20.4,9.1,0.0,0.0
corn dog,195.0,6.7,9.4,21.0,0.8
chicken box mcdonalds,70.0,0.2,4.0,5.5,0.0
potato wedges kentucky fried chicken,379.0,5.4,19.8,45.0,4.2
scrambled eggs mcdonalds,98.0,7.7,7.5,0.9,0.0
egg mcmuffin mcdonalds,287.0,17.2,12.2,27.3,1.4
nachos taco bell,362.0,5.1,21.9,36.0,3.8
biscuit large mcdonalds,310.0,5.5,14.4,39.4,1.8
crispy chicken strips kentucky fried chicken,129.0,9.5,7.2,6.4,0.7
hotcakes mcdonalds,113.0,3.0,2.9,19.0,0.7
chicken crispy breast kentucky fried chicken,375.0,29.7,23.2,11.9,0.0
hotcakes sausage mcdonalds,776.0,15.5,34.9,102.4,2.1
chicken mcnuggets mcdonalds,48.0,2.5,3.2,2.4,0.0
chips chipotle,151.0,0.2,7.1,2.1,0.0
biscuit mcdonalds,261.0,4.7,12.2,33.3,1.5
rice bowl with chicken,36.0,1.6,0.4,6.4,0.2
spaghetti with meatballs,200.0,8.7,8.2,22.9,5.4
meat ravioli canned,259.0,8.9,8.9,36.0,4.2
cheese ravioli canned,186.0,6.0,3.5,33.0,3.1
premium crispy chicken ranch blt sandwich mcdonalds,586.0,35.3,22.9,59.8,3.4
steak sandwich,459.0,30.3,14.1,52.0,0.0
cheeseburger burger king,380.0,19.4,19.7,31.5,3.7
cheeseburger mcdonalds,313.0,15.4,14.0,33.1,1.3
double cheeseburger,643.0,37.0,36.9,41.0,2.1
double hamburger,942.0,52.1,58.6,51.4,5.2
premium grilled chicken classic sandwich mcdonalds,366.0,28.3,8.6,44.6,2.8
big n tasty with cheese mcdonalds,573.0,27.2,36.0,39.7,3.2
premium grilled chicken club sandwich mcdonalds,493.0,38.3,18.0,44.3,2.7
quarter pounder mcdonalds,417.0,24.1,19.8,37.9,2.7
premium crispy chicken classic sandwich mcdonalds,524.0,27.8,20.0,58.6,3.2
veggie burger,124.0,11.0,4.4,10.0,3.4
quarter pounder with cheese mcdonalds,513.0,29.0,28.3,39.7,2.8
beef sandwich steak raw,173.0,9.2,15.1,0.0,0.0
cheeseburger,292.0,15.0,13.2,28.7,1.6
premium grilled chicken ranch blt sandwich mcdonalds,412.0,33.7,10.9,44.3,2.8
double whopper with cheese burger king,1061.0,57.7,68.1,53.9,6.4
big mac mcdonalds,563.0,25.9,32.8,44.0,3.5
sandwich with cold cuts,833.0,41.1,39.3,79.9,4.7
filet o fish mcdonalds,378.0,15.1,19.6,35.4,1.9
hand breaded chicken tenders carls jr,57.0,0.0,2.9,0.2,0.0
grilled chicken sandwich wendys,370.0,0.0,8.0,0.0,0.0
sandwich with roast beef,410.0,28.6,13.0,44.3,0.0
hamburger burger king,258.0,14.7,10.4,26.5,2.0
big n tasty mcdonalds,524.0,24.7,31.7,38.5,3.2
roast beef sandwich,364.0,22.6,15.3,33.1,1.9
roast beef sandwich with cheese,473.0,32.2,18.0,45.4,0.0
hamburger,255.0,12.9,9.9,28.7,1.7
premium fish sandwich burger king,572.0,22.6,27.4,58.7,2.0
whopper burger king,790.0,35.4,48.4,52.8,3.2
sandwich with tuna salad,584.0,29.7,28.0,55.4,0.0
original chicken sandwich burger king,569.0,24.2,29.2,52.2,4.8
double whopper burger king,942.0,52.1,58.6,51.4,5.2
premium crispy chicken club sandwich mcdonalds,635.0,39.1,29.9,57.4,3.0
hamburger mcdonalds,251.0,12.3,9.6,28.8,1.2
pepperoni pizza dominos,308.0,12.7,12.6,36.0,2.4
sausage pizza,325.0,13.3,14.3,35.5,2.7
pepperoni pizza,313.0,13.0,13.2,35.5,2.6
pepperoni pizza pizza hut,269.0,12.3,10.9,30.3,1.6
cheese pizza pizza hut,260.0,11.5,10.5,30.0,1.7
cheese pizza,285.0,12.2,10.4,35.7,2.5
cheese pizza dominos,278.0,11.7,9.7,35.9,2.4
meat vegetable pizza,332.0,15.0,14.8,34.5,3.0
sucker raw,146.0,26.6,3.7,0.0,0.0
northern pike raw,348.0,76.3,2.7,0.0,0.0
haddock cooked,135.0,30.0,0.8,0.0,0.0
burbot cooked,104.0,22.3,0.9,0.0,0.0
pollock cooked,356.0,75.3,3.8,0.0,0.0
rainbow smelt raw,27.0,5.0,0.7,0.0,0.0
whitefish cooked,265.0,37.7,11.6,0.0,0.0
walleye pike raw,148.0,30.4,1.9,0.0,0.0
carp cooked,275.0,38.9,12.2,0.0,0.0
wolffish cooked,293.0,53.4,7.3,0.0,0.0
snapper cooked,218.0,44.7,2.9,0.0,0.0
roe cooked,58.0,8.1,2.3,0.5,0.0
anchovy raw,37.0,5.8,1.4,0.0,0.0
herring raw,291.0,33.0,16.6,0.0,0.0
cod raw,189.0,41.1,1.5,0.0,0.0
tilapia raw,111.0,23.3,2.0,0.0,0.0
whiting cooked,84.0,16.9,1.2,0.0,0.0
skipjack tuna cooked,407.0,86.9,4.0,0.0,0.0
salmon cooked,733.0,78.7,44.0,0.0,0.0
chum salmon cooked,474.0,79.5,14.9,0.0,0.0
american shad cooked,363.0,31.3,25.4,0.0,0.0
shark cooked,65.0,5.3,3.9,1.8,0.0
trout cooked,118.0,16.5,5.3,0.0,0.0
swordfish raw,196.0,26.7,9.0,0.0,0.0
rainbow trout cooked,119.0,16.9,5.2,0.0,0.0
fish sandwich with cheese,374.0,15.1,19.6,35.4,0.0
jellyfish dried,21.0,3.2,0.8,0.0,0.0
mullet raw,139.0,23.0,4.5,0.0,0.0
halibut cooked,353.0,71.7,5.1,0.0,0.0
lingcod raw,213.0,44.2,2.7,0.0,0.0
orange roughy cooked,30.0,6.4,0.3,0.0,0.0
cisco raw,77.0,15.0,1.5,0.0,0.0
florida pompano cooked,186.0,20.8,10.7,0.0,0.0
snapper raw,218.0,44.7,2.9,0.0,0.0
fish sandwich,565.0,22.6,27.4,58.7,0.0
haddock raw,143.0,31.5,0.9,0.0,0.0
ocean perch raw,51.0,9.8,1.0,0.0,0.0
cuttlefish cooked,45.0,9.2,0.4,0.5,0.0
cod cooked,189.0,41.1,1.5,0.0,0.0
seatrout raw,248.0,39.8,8.6,0.0,0.0
flounder raw,114.0,20.2,3.1,0.0,0.0
spot cooked,79.0,11.9,3.1,0.0,0.0
walleye pike cooked,148.0,30.4,1.9,0.0,0.0
perch raw,55.0,11.6,0.6,0.0,0.0
pumpkin seed sunfish raw,43.0,9.3,0.3,0.0,0.0
salt mackerel,415.0,25.2,34.1,0.0,0.0
mackerel cooked,231.0,21.0,15.7,0.0,0.0
tilapia cooked,111.0,22.8,2.3,0.0,0.0
drum raw,236.0,34.7,9.8,0.0,0.0
atlantic croaker fried,192.0,15.8,11.0,6.6,0.3
pumpkin seed sunfish cooked,42.0,9.2,0.3,0.0,0.0
wolffish raw,294.0,53.6,7.3,0.0,0.0
bluefin tuna cooked,276.0,44.9,9.4,0.0,0.0
scup cooked,68.0,12.1,1.8,0.0,0.0
herring cooked,290.0,32.9,16.6,0.0,0.0
bluefish raw,186.0,30.1,6.4,0.0,0.0
sheepshead cooked,234.0,48.4,3.0,0.0,0.0
bass cooked,91.0,15.0,2.9,0.0,0.0
pout cooked,279.0,58.4,3.2,0.0,0.0
chinook salmon raw,709.0,78.9,41.3,0.0,0.0
rockfish raw,172.0,35.1,2.6,0.0,0.0
tilefish raw,371.0,67.6,8.9,0.0,0.0
scup raw,174.0,31.3,4.5,0.0,0.0
sablefish cooked,755.0,51.9,59.3,0.0,0.0
tuna salad,383.0,32.9,19.0,19.3,0.0
coho salmon cooked,255.0,34.7,11.8,0.0,0.0
roe raw,20.0,3.1,0.9,0.2,0.0
sea bass raw,125.0,23.8,2.6,0.0,0.0
pink salmon cooked,349.0,56.0,12.0,0.0,0.0
sockeye salmon cooked,493.0,82.1,17.3,0.0,0.0
whitefish raw,265.0,37.8,11.6,0.0,0.0
greenland halibut cooked,760.0,58.6,56.4,0.0,0.0
northern pike cooked,350.0,76.5,2.7,0.0,0.0
salmon raw,824.0,80.9,53.1,0.0,0.0
turbot cooked,388.0,65.4,12.0,0.0,0.0
surimi,28.0,4.3,0.3,1.9,0.0
chinook salmon cooked,711.0,79.2,41.2,0.0,0.0
mullet cooked,140.0,23.1,4.5,0.0,0.0
chum salmon raw,3.0,0.6,0.1,0.0,0.0
butterfish raw,47.0,5.5,2.6,0.0,0.0
sea bass cooked,125.0,23.9,2.6,0.0,0.0
greenland halibut raw,759.0,58.6,56.5,0.0,0.0
halibut raw,371.0,75.7,5.4,0.0,0.0
sturgeon cooked,184.0,28.2,7.0,0.0,0.0
fish fillet fried,211.0,13.3,11.2,15.4,0.5
rainbow trout raw,111.0,15.8,4.9,0.0,0.0
pout raw,278.0,58.6,3.2,0.0,0.0
rainbow smelt cooked,35.0,6.4,0.9,0.0,0.0
monkfish raw,22.0,4.1,0.4,0.0,0.0
trout raw,117.0,16.4,5.2,0.0,0.0
shark raw,37.0,5.9,1.3,0.0,0.0
burbot raw,104.0,22.4,0.9,0.0,0.0
dolphinfish cooked,173.0,37.7,1.4,0.0,0.0
crayfish cooked,25.0,5.0,0.4,0.0,0.0
dolphinfish raw,173.0,37.7,1.4,0.0,0.0
perch cooked,54.0,11.4,0.5,0.0,0.0
cusk raw,106.0,23.2,0.8,0.0,0.0
bluefin tuna raw,41.0,6.6,1.4,0.0,0.0
milkfish cooked,54.0,7.4,2.4,0.0,0.0
carp raw,277.0,38.9,12.2,0.0,0.0
sturgeon raw,30.0,4.6,1.1,0.0,0.0
orange roughy raw,22.0,4.6,0.2,0.0,0.0
catfish fried,199.0,15.7,11.6,7.0,0.6
cuttlefish raw,22.0,4.6,0.2,0.2,0.0
bass raw,90.0,14.9,2.9,0.0,0.0
flounder cooked,109.0,19.4,3.0,0.0,0.0
milkfish raw,42.0,5.8,1.9,0.0,0.0
eel raw,375.0,37.6,23.8,0.0,0.0
catfish raw,189.0,24.2,9.4,0.0,0.0
fish sticks,78.0,3.1,4.5,6.1,0.4
coho salmon raw,254.0,33.8,12.2,0.0,0.0
monkfish cooked,27.0,5.3,0.6,0.0,0.0
yellowtail cooked,546.0,86.6,19.6,0.0,0.0
yellowfin tuna cooked,37.0,8.2,0.2,0.0,0.0
ling cooked,168.0,36.8,1.2,0.0,0.0
eel cooked,67.0,6.7,4.2,0.0,0.0
sablefish raw,753.0,51.8,59.1,0.0,0.0
salmon nuggets,60.0,3.6,3.3,4.0,0.0
yellowtail raw,546.0,86.5,19.6,0.0,0.0
butterfish cooked,47.0,5.5,2.6,0.0,0.0
caviar,42.0,3.9,2.9,0.6,0.0
pollock raw,355.0,75.0,3.8,0.0,0.0
catfish cooked,206.0,26.4,10.3,0.0,0.0
whiting raw,83.0,16.8,1.2,0.0,0.0
pink salmon raw,404.0,65.2,14.0,0.0,0.0
yellowfin tuna raw,31.0,6.9,0.1,0.0,0.0
mackerel raw,230.0,20.8,15.6,0.0,0.0
turbot raw,388.0,65.5,12.0,0.0,0.0
cusk cooked,106.0,23.1,0.8,0.0,0.0
atlantic croaker raw,82.0,14.0,2.5,0.0,0.0
sucker cooked,148.0,26.6,3.7,0.0,0.0
spot raw,79.0,11.8,3.1,0.0,0.0
drum cooked,236.0,34.6,9.7,0.0,0.0
crayfish raw,3.0,0.6,0.048,0.0,0.0
tilefish cooked,441.0,73.5,14.1,0.0,0.0
bluefish cooked,186.0,30.1,6.4,0.0,0.0
grouper cooked,238.0,50.2,2.6,0.0,0.0
sheepshead raw,257.0,48.1,5.7,0.0,0.0
herring kippered,87.0,9.8,4.9,0.0,0.0
grouper raw,238.0,50.2,2.6,0.0,0.0
ocean perch cooked,48.0,9.3,0.9,0.0,0.0
ling raw,168.0,36.7,1.2,0.0,0.0
lingcod cooked,329.0,68.4,4.1,0.0,0.0
florida pompano raw,184.0,20.7,10.6,0.0,0.0
rockfish cooked,162.0,33.1,2.4,0.0,0.0
seatrout cooked,247.0,39.9,8.6,0.0,0.0
sockeye salmon raw,562.0,84.4,22.2,0.0,0.0
swordfish cooked,182.0,24.9,8.4,0.0,0.0
american shad raw,362.0,31.2,25.3,0.0,0.0
sardine canned in oil,310.0,36.7,17.1,0.0,0.0
anchovy canned in oil,8.0,1.2,0.4,0.0,0.0
salmon canned,520.0,79.1,20.3,0.0,0.0
sardines in tomato sauce canned,165.0,18.6,9.3,0.5,0.009
sockeye salmon canned,563.0,79.5,24.9,0.0,0.0
tuna canned,102.0,18.9,2.4,0.0,0.0
pink salmon canned,530.0,80.9,20.4,0.0,0.0
cod canned,328.0,71.0,2.7,0.0,0.0
eastern oyster canned,110.0,11.4,4.0,6.3,0.0
chum salmon canned,520.0,79.1,20.3,0.0,0.0
tuna canned in oil,331.0,47.2,14.4,0.0,0.0
wild pink salmon oceans,320.0,0.0,16.0,0.0,0.0
shrimp canned,128.0,26.1,1.7,0.0,0.0
alaska king crab raw,144.0,31.5,1.0,0.0,0.0
scallops fried,64.0,2.6,3.2,6.4,0.0
shrimp cooked,7.0,1.3,0.092,0.013,0.0
clams fried,19.0,1.3,1.0,1.0,0.0
alaska king crab cooked,130.0,25.9,2.1,0.0,0.0
scallops cooked,11.0,2.1,0.058,0.5,0.0
squid fried,140.0,14.4,6.0,6.2,0.0
